"","year","exporter","importer","product","value","quantity","description"
"1665",2023,"USA","Indonesia","010391",37.799,9.996,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1666",2023,"USA","Ireland","010310",91.675,4.872,"Swine: live, pure-bred breeding animals"
"1667",2023,"USA","Italy","010391",4.999,1.322,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1668",2023,"USA","Japan","010310",65.956,6.926,"Swine: live, pure-bred breeding animals"
"1669",2023,"USA","Japan","010391",16.758,3.11,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1670",2023,"USA","Japan","010392",517.075,220.194,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1671",2023,"USA","Liberia","010391",3,0.793,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1672",2023,"USA","Malaysia","010391",72.375,19.139,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1673",2023,"USA","Mexico","010310",2445.539,330.404,"Swine: live, pure-bred breeding animals"
"1674",2023,"USA","Mexico","010391",1033.443,273.286,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1675",2023,"USA","Mexico","010392",1302.814,622.491,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1676",2023,"USA","Netherlands","010310",4.605,0.484,"Swine: live, pure-bred breeding animals"
"1677",2023,"USA","Nicaragua","010310",154.591,11.932,"Swine: live, pure-bred breeding animals"
"1678",2023,"USA","Other Asia, nes","010310",692.917,71.934,"Swine: live, pure-bred breeding animals"
"1679",2023,"USA","Other Asia, nes","010391",4.975,0.162,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1680",2023,"USA","Other Asia, nes","010392",60.054,1.048,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1681",2023,"USA","Panama","010310",5.907,0.62,"Swine: live, pure-bred breeding animals"
"1682",2023,"USA","Panama","010391",14,3.702,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1683",2023,"USA","Peru","010310",96.33,4.75,"Swine: live, pure-bred breeding animals"
"1684",2023,"USA","Philippines","010310",612.277,64.299,"Swine: live, pure-bred breeding animals"
"1685",2023,"USA","Qatar","010391",3.92,1.037,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1686",2023,"USA","Rep. of Korea","010310",349.326,14.656,"Swine: live, pure-bred breeding animals"
"1687",2023,"USA","South Africa","010391",103.913,27.479,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1688",2023,"USA","Switzerland","010391",175.25,46.344,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1689",2023,"USA","Thailand","010392",11.81,5.643,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1690",2023,"USA","Trinidad and Tobago","010310",84.854,8.911,"Swine: live, pure-bred breeding animals"
"1691",2023,"USA","United Kingdom","010310",2.179,0.126,"Swine: live, pure-bred breeding animals"
"1692",2023,"USA","United Kingdom","010391",22.317,5.902,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1693",2023,"USA","Viet Nam","010392",3.488,1.667,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1694",2023,"Viet Nam","Cambodia","010310",111.393,8.677,"Swine: live, pure-bred breeding animals"
"1695",2023,"Viet Nam","Cambodia","010392",84.691,42.233,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1696",2023,"Viet Nam","Lao People's Dem. Rep.","010310",248.27,57.841,"Swine: live, pure-bred breeding animals"
"1697",2023,"Viet Nam","Lao People's Dem. Rep.","010391",254.938,74.053,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1698",2023,"Viet Nam","Lao People's Dem. Rep.","010392",449.101,223.953,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1699",2023,"Zambia","Malawi","010310",37.973,6.3,"Swine: live, pure-bred breeding animals"
"1700",2023,"Zambia","Malawi","010391",1.519,0.5,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1701",2023,"Zambia","United Rep. of Tanzania","010310",8.592,1.322,"Swine: live, pure-bred breeding animals"
"1702",2023,"Zambia","United Rep. of Tanzania","010392",8.656,1.322,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1703",2023,"Zimbabwe","Mozambique","010310",21.905,5.4,"Swine: live, pure-bred breeding animals"
"1704",2024,"Angola","Dem. Rep. of the Congo","010310",6.327,2.83,"Swine: live, pure-bred breeding animals"
"1705",2024,"Angola","Dem. Rep. of the Congo","010391",7.565,8.855,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1706",2024,"Angola","Dem. Rep. of the Congo","010392",1.103,0.05,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1707",2024,"Argentina","Paraguay","010310",51.866,24.88,"Swine: live, pure-bred breeding animals"
"1708",2024,"Austria","Bosnia Herzegovina","010310",190.679,27.351,"Swine: live, pure-bred breeding animals"
"1709",2024,"Austria","Croatia","010310",39.628,7.801,"Swine: live, pure-bred breeding animals"
"1710",2024,"Austria","Croatia","010391",163.033,52.751,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1711",2024,"Austria","Croatia","010392",57.86,12.072,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1712",2024,"Austria","Germany","010310",4.217,0.328,"Swine: live, pure-bred breeding animals"
"1713",2024,"Austria","Germany","010391",302.73,67.417,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1714",2024,"Austria","Germany","010392",1150.807,299.509,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1715",2024,"Austria","Italy","010391",53.292,14.476,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1716",2024,"Austria","Italy","010392",162.24,76.564,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1717",2024,"Austria","Latvia","010310",13.308,0.7,"Swine: live, pure-bred breeding animals"
"1718",2024,"Austria","Latvia","010392",96.195,13.18,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1719",2024,"Austria","Netherlands","010310",0.535,0.199,"Swine: live, pure-bred breeding animals"
"1720",2024,"Austria","Netherlands","010391",1.404,0.482,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1721",2024,"Austria","Netherlands","010392",0.669,0.227,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1722",2024,"Austria","Serbia","010310",253.219,22.723,"Swine: live, pure-bred breeding animals"
"1723",2024,"Austria","Slovenia","010391",298.376,104.51,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1724",2024,"Austria","Slovenia","010392",1087.103,483.004,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1725",2024,"Austria","Ukraine","010310",90.685,12.201,"Swine: live, pure-bred breeding animals"
"1726",2024,"Belgium","Austria","010391",155.571,41.265,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1727",2024,"Belgium","Bulgaria","010391",93.706,20,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1728",2024,"Belgium","Burkina Faso","010310",7.241,0.233,"Swine: live, pure-bred breeding animals"
"1729",2024,"Belgium","Dem. Rep. of the Congo","010391",3.88,0.15,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1730",2024,"Belgium","France","010310",80.62,21.533,"Swine: live, pure-bred breeding animals"
"1731",2024,"Belgium","France","010391",3503.786,1084.077,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1732",2024,"Belgium","France","010392",315.327,185.335,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1733",2024,"Belgium","Germany","010310",25673.838,2086.592,"Swine: live, pure-bred breeding animals"
"1734",2024,"Belgium","Germany","010391",1843.566,500.648,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1735",2024,"Belgium","Germany","010392",55070.699,28413.006,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1736",2024,"Belgium","Ghana","010310",33.729,2.808,"Swine: live, pure-bred breeding animals"
"1737",2024,"Belgium","Greece","010310",12.92,0.18,"Swine: live, pure-bred breeding animals"
"1738",2024,"Belgium","Hungary","010391",6.696,2.442,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1739",2024,"Belgium","Hungary","010392",94.049,30.992,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1740",2024,"Belgium","Israel","010310",3.897,0.26,"Swine: live, pure-bred breeding animals"
"1741",2024,"Belgium","Israel","010391",26.67,0.545,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1742",2024,"Belgium","Italy","010391",130.798,32.737,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1743",2024,"Belgium","Italy","010392",4821.887,2389.541,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1744",2024,"Belgium","Luxembourg","010391",1171.885,503.9,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1745",2024,"Belgium","Luxembourg","010392",1849.391,1368.023,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1746",2024,"Belgium","Netherlands","010310",1928.013,2011.115,"Swine: live, pure-bred breeding animals"
"1747",2024,"Belgium","Netherlands","010391",4584.392,1298.78,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1748",2024,"Belgium","Netherlands","010392",12719.056,4893.083,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1749",2024,"Belgium","Philippines","010310",6.674,0.3,"Swine: live, pure-bred breeding animals"
"1750",2024,"Belgium","Poland","010391",57.896,17.848,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1751",2024,"Belgium","Portugal","010391",1880.53,376.549,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1752",2024,"Belgium","Portugal","010392",273.247,89.323,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1753",2024,"Belgium","Romania","010391",9.596,2.96,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1754",2024,"Belgium","Romania","010392",3.41,1.684,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1755",2024,"Belgium","Slovenia","010391",786.808,177.281,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1756",2024,"Belgium","Spain","010310",3182.839,834.717,"Swine: live, pure-bred breeding animals"
"1757",2024,"Belgium","Spain","010391",37901.819,8860.66,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1758",2024,"Belgium","Spain","010392",15011.287,7951.994,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1759",2024,"Belgium","Tunisia","010310",1.304,0.6,"Swine: live, pure-bred breeding animals"
"1760",2024,"Belgium","United Kingdom","010310",8.758,0.4,"Swine: live, pure-bred breeding animals"
"1761",2024,"Brazil","Argentina","010310",356.193,8.51,"Swine: live, pure-bred breeding animals"
"1762",2024,"Brazil","Argentina","010392",5100.832,192.489,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1763",2024,"Brazil","Bolivia (Plurinational State of)","010310",19.766,1.955,"Swine: live, pure-bred breeding animals"
"1764",2024,"Brazil","Bolivia (Plurinational State of)","010392",214.342,27.103,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1765",2024,"Brazil","Liberia","010391",0.151,0.042,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1766",2024,"Brazil","Paraguay","010310",503.65,61.443,"Swine: live, pure-bred breeding animals"
"1767",2024,"Brazil","Paraguay","010392",609.473,70.546,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1768",2024,"Brazil","Philippines","010391",0.211,0.04,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1769",2024,"Brazil","Uruguay","010310",158.181,20.045,"Swine: live, pure-bred breeding animals"
"1770",2024,"Bulgaria","Hungary","010392",252.087,142.57,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1771",2024,"Bulgaria","Netherlands","010310",0.032,0.012,"Swine: live, pure-bred breeding animals"
"1772",2024,"Bulgaria","Netherlands","010392",0.065,0.022,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1773",2024,"Bulgaria","Romania","010310",518.235,248.794,"Swine: live, pure-bred breeding animals"
"1774",2024,"Bulgaria","Romania","010391",544.241,168.164,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1775",2024,"Bulgaria","Romania","010392",10801.971,6877.425,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1776",2024,"Cambodia","Lao People's Dem. Rep.","010310",308,69,"Swine: live, pure-bred breeding animals"
"1777",2024,"Canada","Argentina","010310",203.115,8.489,"Swine: live, pure-bred breeding animals"
"1778",2024,"Canada","Brazil","010310",356.149,26.558,"Swine: live, pure-bred breeding animals"
"1779",2024,"Canada","Chile","010310",597.104,98.503,"Swine: live, pure-bred breeding animals"
"1780",2024,"Canada","Colombia","010310",106.292,5.524,"Swine: live, pure-bred breeding animals"
"1781",2024,"Canada","Colombia","010392",614.012,37.26,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1782",2024,"Canada","Costa Rica","010310",115.588,2.851,"Swine: live, pure-bred breeding animals"
"1783",2024,"Canada","Dominican Rep.","010310",119.226,6.181,"Swine: live, pure-bred breeding animals"
"1784",2024,"Canada","Ecuador","010310",812.527,46.073,"Swine: live, pure-bred breeding animals"
"1785",2024,"Canada","El Salvador","010310",74.941,2.7,"Swine: live, pure-bred breeding animals"
"1786",2024,"Canada","Germany","010310",2127.159,163.006,"Swine: live, pure-bred breeding animals"
"1787",2024,"Canada","Guatemala","010310",254.581,17.031,"Swine: live, pure-bred breeding animals"
"1788",2024,"Canada","Japan","010310",1239.497,87.148,"Swine: live, pure-bred breeding animals"
"1789",2024,"Canada","Japan","010392",2497.835,1239.047,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1790",2024,"Canada","Kazakhstan","010310",107.71,1.75,"Swine: live, pure-bred breeding animals"
"1791",2024,"Canada","Luxembourg","010310",54.318,3.532,"Swine: live, pure-bred breeding animals"
"1792",2024,"Canada","Mexico","010310",29.859,6.997,"Swine: live, pure-bred breeding animals"
